title	lnbr	line	enca_position	enca_type	rule_ids
disco694n_2516_annot	12	{un D} {eterno G} {clamor N} {la D} {muchedumbre N} {, O}	O	""	""
disco694n_2516_annot	13	{y C} {el D} {Poeta R} {una D} {lira N} {resonante G}	B	"sirrem_adj_prep"	"pd02"
disco694n_2516_annot	14	{para P} {contar V} {antífonas N} {de P} {gloria N} {. O}	I	"sirrem_adj_prep"	"pd02"
disco694n_2517_annot	1	{¿ O} {Por P} {qué Q} {ese D} {orgullo N} {, O} {Elvira R} {? O} {Que C} {se Q} {domen V}	B	"enlace_od_verb"	"ld02"
disco694n_2517_annot	2	{en P} {ti Q} {loca G} {ambición N} {, O} {ruines N} {enojos G} {, O}	I	"enlace_od_verb"	"ld02"
disco694n_2517_annot	3	{y C} {quítate V} {esa D} {venda V} {de P} {los D} {ojos N} {, O}	O	""	""
disco694n_2517_annot	4	{y C} {que C} {esos D} {ojos N} {a P} {lo D} {real O} {se Q} {asomen V} {. O}	O	""	""
disco694n_2517_annot	5	{Mira V} {, O} {cuando C} {tus D} {ansias N} {vuelo N} {tomen V}	B	"enlace_od_verb"	"ld02"
disco694n_2517_annot	6	{y C} {te Q} {finjan V} {grandezas N} {tus D} {antojos N} {, O}	I	"enlace_od_verb"	"ld02"
disco694n_2517_annot	7	{bellas G} {- O} {rostro N} {divino G} {, O} {labios N} {rojos- G} {, O}	O	""	""
disco694n_2517_annot	8	{que Q} {unas D} {comen V} {pan N} {duro G} {, O} {otras D} {no A} {comen V} {. O}	O	""	""
disco694n_2517_annot	9	{Bajan V} {a P} {los D} {abismos N} {nieve N} {puras N}	O	""	""
disco694n_2517_annot	10	{cuando C} {rueda V} {el D} {alud N} {; O} {y C} {se Q} {hacen V} {fango A}	O	""	""
disco694n_2517_annot	11	{después A} {de P} {estar V} {en P} {cumbres N} {altaneras G} {. O}	O	""	""
disco694n_2517_annot	12	{¡ O} {Ay O} {, O} {yo Q} {he V} {visto V} {llorar V} {sus D} {desventuras N}	O	""	""
disco694n_2517_annot	13	{a P} {encopetadas G} {hembras N} {de P} {alto G} {rango N}	O	""	""
disco694n_2517_annot	14	{sobre P} {el D} {sucio G} {jergón N} {de P} {las D} {rameras N} {! O}	O	""	""
disco694n_2518_annot	1	{Aquel D} {nuestro D} {antiguo G} {Simón R} {el D} {Bobito R} {, O}	O	""	""
disco694n_2518_annot	2	{perito N} {en P} {pasteles N} {de P} {pollo N} {y C} {jamón N} {, O}	O	""	""
disco694n_2518_annot	3	{tenía V} {mofletes N} {y C} {panza N} {el D} {maldito G} {; O}	O	""	""
disco694n_2518_annot	4	{y C} {sesos N} {, O} {los D} {sesos N} {que Q} {tiene V} {un D} {melón N} {. O}	O	""	""
disco694n_2518_annot	5	{Simón R} {hoy A} {es V} {fama N} {que C} {en P} {todo Q} {es V} {perito N}	B	"enlace_subj_verb"	"ld01"
disco694n_2518_annot	6	{aquel D} {joven N} {émulo G} {del P} {iguanodón N} {; O}	I	"enlace_subj_verb"	"ld01"
disco694n_2518_annot	7	{cien D} {cosas N} {ha V} {hecho V} {, O} {mil D} {cosas N} {ha V} {escrito V}	B	"enlace_subj_verb"	"ld01"
disco694n_2518_annot	8	{el D} {Excelentísimo R} {Sefior R} {Don R} {Simón R} {. O}	I	"enlace_subj_verb"	"ld01"
disco694n_2518_annot	9	{Simón R} {poliforme G} {, O} {marcial G} {y C} {civil G} {, O}	O	""	""
disco694n_2518_annot	10	{corona N} {su D} {frente N} {de P} {encina N} {y C} {laurel C} {; O}	O	""	""
disco694n_2518_annot	11	{si C} {escuela N} {inauguran V} {o C} {ferro-carril N}	B	"sirrem_noun_prep"	"pd02"
disco694n_2518_annot	12	{en P} {el D} {Continente R} {, O} {Calibán R} {y C} {Ariel R} {, O}	I	"sirrem_noun_prep"	"pd02"
disco694n_2518_annot	13	{suspiran V} {por P} {dollars N} {, O} {sapiencia N} {y C} {fusil N}	B	"enlace_subj_verb"	"ld01"
disco694n_2518_annot	14	{Simón R} {el D} {Bobito R} {y C} {el D} {Tío R} {Samuel R} {. O}	I	"enlace_subj_verb"	"ld01"
disco694n_2519_annot	1	{Un D} {verso N} {nuevo G} {y C} {gentil G}	O	""	""
disco694n_2519_annot	2	{y C} {metálico G} {y C} {sonoro G} {; O}	O	""	""
disco694n_2519_annot	3	{un D} {precioso G} {anillo N} {moro G}	B	"oracional"	"cp01"
disco694n_2519_annot	4	{que Q} {puliera V} {el D} {esmeril G} {; O}	I	"oracional"	"cp01"
disco694n_2519_annot	5	{una D} {rosa N} {de P} {Abril R}	B	"oracional"	"cp01"
disco694n_2519_annot	6	{que Q} {dentro A} {el D} {pecho N} {atesoro G} {; O}	I	"oracional"	"cp01"
disco694n_2519_annot	7	{una D} {perla N} {en P} {concha N} {de P} {oro N}	B	"sirrem_adj_noun"	"pp02"
disco694n_2519_annot	8	{llena G} {de P} {aroma N} {sutil G} {. O}	I	"sirrem_adj_noun"	"pp02"
disco694n_2519_annot	9	{Pues C} {que C} {tu D} {lengua N} {interpreto N} {, O}	O	""	""
disco694n_2519_annot	10	{idioma N} {de P} {luz N} {y C} {miel N} {, O}	O	""	""
disco694n_2519_annot	11	{te Q} {daría V} {, O} {niño N} {inquieto G} {, O}	O	""	""
disco694n_2519_annot	12	{envuelto A} {en P} {este D} {papel N} {, O}	O	""	""
disco694n_2519_annot	13	{un D} {diamante N} {hecho G} {soneto N}	O	""	""
disco694n_2519_annot	14	{para P} {que C} {juegues V} {con P} {él Q} {. O}	O	""	""
disco694n_2520_annot	1	{El D} {día N} {de P} {los D} {castos N} {azahares G}	B	"enlace_subj_verb"	"ld01"
disco694n_2520_annot	2	{y C} {el D} {velo N} {virginal G} {, O} {eras V} {dichoso G} {: O}	I	"enlace_subj_verb"	"ld01"
disco694n_2520_annot	3	{¡ O} {quién Q} {te Q} {viera V} {feliz G} {como C} {el D} {esposo N}	B	"sirrem_noun_prep"	"pp06.1"
disco694n_2520_annot	4	{de P} {aquel D} {dulce G} {Cantar R} {de P} {los D} {Cantares R} {! O}	I	"sirrem_noun_prep"	"pp06.1"
disco694n_2520_annot	5	{Hoy A} {sabes V} {de P} {dolor N} {, O} {llorando V} {a P} {mares N} {, O}	O	""	""
disco694n_2520_annot	6	{sin P} {miel N} {, O} {sin P} {luz N} {, O} {sin P} {flores N} {, O} {sin P} {reposo G} {; O}	O	""	""
disco694n_2520_annot	7	{sopló V} {sobre P} {ti Q} {un D} {viento N} {borrascoso G}	O	""	""
disco694n_2520_annot	8	{y C} {has V} {sentido V} {el D} {pesar N} {de P} {los D} {pesares N} {. O}	O	""	""
disco694n_2520_annot	9	{¡ O} {Sombra V} {trágica G} {y C} {negra G} {! O} {El D} {nifio N} {llora V}	O	""	""
disco694n_2520_annot	10	{de P} {la D} {madre N} {ante P} {el D} {cuerpo N} {mudo G} {y C} {frío G} {, O}	O	""	""
disco694n_2520_annot	11	{que Q} {deja V} {al P} {compafiero N} {que Q} {la Q} {adora V} {. O}	O	""	""
disco694n_2520_annot	12	{Queda V} {el D} {gemir N} {, O} {queda V} {el D} {hogar N} {vacío G} {; O}	O	""	""
disco694n_2520_annot	13	{la D} {noche N} {amarga G} {tras P} {la D} {blanca G} {aurora N} {... O}	O	""	""
disco694n_2520_annot	14	{¿ O} {peto N} {por P} {qué Q} {, O} {pero C} {por P} {qué Q} {, O} {Dios R} {mío D} {? O} {... O}	O	""	""
disco694n_2521_annot	1	{Es V} {algo Q} {formidable G} {que Q} {vio V} {la D} {vieja G} {raza N} {; O}	O	""	""
disco694n_2521_annot	2	{robusto G} {tronco N} {de P} {árbol N} {al P} {hombro N} {de P} {un D} {campeón N}	B	"sirrem_adj_noun"	"pp02"
disco694n_2521_annot	3	{salvaje G} {y C} {aguerrido G} {, O} {cuya Q} {fornida G} {maza N}	IB	"sirrem_adj_noun
sirrem_adj_noun"	"pp02
pp02"
disco694n_2521_annot	4	{blandiera G} {el D} {brazo N} {de P} {Hércules R} {, O} {o C} {el D} {brazo N} {de P} {Sansón R} {. O}	I	"sirrem_adj_noun"	"pp02"
disco694n_2521_annot	5	{Por P} {casco N} {sus D} {cabellos N} {, O} {su D} {pecho N} {por P} {coraza N} {, O}	O	""	""
disco694n_2521_annot	6	{pudiera V} {tal D} {guerrero N} {, O} {de P} {Arauco R} {en P} {la D} {región N} {, O}	O	""	""
disco694n_2521_annot	7	{lancero N} {de P} {los D} {bosques N} {, O} {Nemrod R} {que Q} {todo Q} {caza N} {, O}	O	""	""
disco694n_2521_annot	8	{desjarretar V} {un D} {toro N} {, O} {o C} {estrangular V} {un D} {león N} {. O}	O	""	""
disco694n_2521_annot	9	{Anduvo R} {, O} {anduvo V} {, O} {anduvo V} {. O} {Le Q} {vio V} {la D} {luz N} {del P} {día N} {, O}	O	""	""
disco694n_2521_annot	10	{le Q} {vio V} {la D} {tarde N} {pálida G} {, O} {le Q} {vio V} {la D} {noche N} {fría G} {, O}	O	""	""
disco694n_2521_annot	11	{y C} {siempre A} {el D} {tronco N} {de P} {árbol N} {a P} {cuestas N} {del P} {titán N} {. O}	O	""	""
disco694n_2521_annot	12	{" O} {¡ O} {El D} {Toqui R} {, O} {el D} {Toqui R} {! O} {" O} {, O} {clama V} {la D} {conmovida G} {casta N} {. O}	O	""	""
disco694n_2521_annot	13	{Anduvo R} {, O} {anduvo V} {, O} {anduvo V} {. O} {La D} {Aurora R} {dijo V} {: O} {" O} {Basta V} {' O} {' O} {, O}	O	""	""
disco694n_2521_annot	14	{e C} {irguióse V} {la D} {alta G} {frente A} {del P} {gran G} {Caupolicán R} {. O}	O	""	""
disco694n_2522_annot	1	{En P} {la D} {tranquila G} {noche N} {, O} {mis D} {nostalgias N} {amargas G} {sufría V} {. O}	O	""	""
disco694n_2522_annot	2	{En P} {busca N} {de P} {quietud N} {, O} {bajé V} {al P} {fresco G} {y C} {callado G} {jardín N} {. O}	O	""	""
disco694n_2522_annot	3	{En P} {el D} {obscuro G} {cielo N} {Venus R} {bella G} {temblando V} {lucía V} {, O}	O	""	""
disco694n_2522_annot	4	{como C} {incrustado V} {en P} {ébano N} {un D} {dorado G} {y C} {divino G} {jazmín N} {. O}	O	""	""
disco694n_2522_annot	5	{A P} {mi D} {alma N} {enamorada G} {, O} {una D} {reina N} {oriental G} {parecía V}	O	""	""
disco694n_2522_annot	6	{que C} {esperaba V} {a P} {su D} {amante N} {, O} {bajo P} {el D} {techo N} {de P} {su D} {camarín N} {, O}	O	""	""
disco694n_2522_annot	7	{o C} {que C} {, O} {llevada G} {en P} {hombros N} {, O} {la D} {profunda G} {extensión N} {recorría V} {, O}	O	""	""
disco694n_2522_annot	8	{triunfante G} {y C} {luminosa G} {, O} {recostada G} {sobre P} {su D} {palanquín N} {. O}	O	""	""
disco694n_2522_annot	9	{" O} {¡ O} {Oh O} {reina N} {rubia G} {! O} {díjele- N} {, O} {mi D} {alma N} {quiere V} {dejar V} {su D} {crisálida N}	O	""	""
disco694n_2522_annot	10	{y C} {volar V} {hacia P} {ti Q} {, O} {y C} {tus D} {labios N} {de P} {fuego N} {besar V} {; O}	O	""	""
disco694n_2522_annot	11	{y C} {flotar V} {en P} {el D} {nimbo N} {que Q} {derrama V} {en P} {tu D} {frente A} {luz N} {pálida G} {, O}	O	""	""
disco694n_2522_annot	12	{y C} {en P} {siderales G} {éxtasis N} {no A} {dejarte V} {un D} {momento N} {de P} {amar V} {" O} {. O}	O	""	""
disco694n_2522_annot	13	{El D} {aire N} {de P} {la D} {noche N} {, O} {refrescaba V} {la D} {atmósfera N} {cálida G} {. O}	O	""	""
disco694n_2522_annot	14	{Venus R} {, O} {desde P} {el D} {abismo N} {, O} {me Q} {miraba V} {con P} {triste G} {mirar V} {. O}	O	""	""
disco694n_2523_annot	1	{En P} {invernales G} {horas N} {, O} {mirad N} {a P} {Carolina R} {. O}	O	""	""
disco694n_2523_annot	2	{Medio D} {apeloronada A} {, O} {descansa V} {en P} {el D} {sillón N} {, O}	O	""	""
disco694n_2523_annot	3	{envuelta G} {con P} {su D} {abrigo N} {de P} {marta N} {cibelina G}	O	""	""
disco694n_2523_annot	4	{y C} {no A} {lejos A} {del P} {fuego N} {que Q} {brilla V} {en P} {el D} {salón N} {. O}	O	""	""
disco694n_2523_annot	5	{El D} {fino G} {angora V} {blanco G} {, O} {junto G} {a P} {ella Q} {se Q} {reclina V} {, O}	O	""	""
disco694n_2523_annot	6	{rozando V} {con P} {su D} {hocico G} {la D} {falda N} {de P} {Alençón R} {, O}	O	""	""
disco694n_2523_annot	7	{no A} {lejos A} {de P} {las D} {jarras N} {de P} {porcelana N} {china G}	B	"oracional"	"cp01"
disco694n_2523_annot	8	{que Q} {medio A} {oculta G} {un D} {biombo N} {de P} {seda N} {del P} {Japón R} {. O}	I	"oracional"	"cp01"
disco694n_2523_annot	9	{Con P} {sus D} {sutiles G} {filtros N} {la Q} {invade V} {un D} {dulce G} {sueño N} {; O}	O	""	""
disco694n_2523_annot	10	{entro N} {, O} {sin P} {hacer V} {ruido N} {; O} {dejo V} {mi D} {abrigo N} {gris G} {; O}	O	""	""
disco694n_2523_annot	11	{voy V} {a P} {besar V} {su D} {rostro N} {, O} {rosado G} {y C} {halagüeño G}	O	""	""
disco694n_2523_annot	12	{como C} {una D} {rosa N} {roja G} {que Q} {fuera V} {flor N} {de P} {lis N} {. O}	O	""	""
disco694n_2523_annot	13	{Abre V} {los D} {ojos N} {, O} {mírame V} {con P} {su D} {mirar V} {risueño N} {, O}	O	""	""
disco694n_2523_annot	14	{y C} {en P} {tanto D} {cae V} {la D} {nieva N} {del P} {cielo N} {de P} {París R} {. O}	O	""	""
disco694n_2524_annot	1	{De P} {las D} {eternas G} {musas N} {el D} {reino N} {soberano N}	O	""	""
disco694n_2524_annot	2	{recorres N} {, O} {bajo P} {un D} {soplo N} {de P} {vasta N} {inspiración N} {, O}	O	""	""
disco694n_2524_annot	3	{como C} {un D} {rajah N} {soberbio G} {que Q} {en P} {su D} {elefante N} {indiano G}	B	"sirrem_adj_prep"	"pd01"
disco694n_2524_annot	4	{por P} {sus D} {dominios N} {pasa V} {de P} {rudo N} {viento N} {al P} {son N} {. O}	I	"sirrem_adj_prep"	"pd01"
disco694n_2524_annot	5	{Tú Q} {tienes V} {en P} {tu D} {canto N} {como C} {ecos N} {de P} {oceano G} {; O}	O	""	""
disco694n_2524_annot	6	{se Q} {ve V} {en P} {tu D} {poesía N} {la D} {selva N} {y C} {el D} {león N} {; O}	O	""	""
disco694n_2524_annot	7	{salvaje G} {luz N} {irradia G} {la D} {lira N} {que Q} {en P} {tu D} {mano N}	B	"enlace_subj_verb"	"ld01"
disco694n_2524_annot	8	{derrama V} {su D} {sonora G} {, O} {robusta N} {vibración N} {. O}	I	"enlace_subj_verb"	"ld01"
disco694n_2524_annot	9	{Tú Q} {del P} {fakir V} {conoces G} {secretos N} {y C} {avatares N} {; O}	O	""	""
disco694n_2524_annot	10	{a P} {tu D} {alma N} {dio V} {el D} {Oriente R} {misterios N} {seculares G} {, O}	O	""	""
disco694n_2524_annot	11	{visiones N} {legendarias G} {y C} {espíriru N} {oriental G} {. O}	O	""	""
disco694n_2524_annot	12	{Tu D} {verso N} {está V} {nutrido G} {con P} {savia N} {de P} {la D} {tierra N} {; O}	O	""	""
disco694n_2524_annot	13	{fulgor N} {de P} {Ramayanas R} {ru G} {viva G} {estrofa N} {encierra V} {, O}	O	""	""
disco694n_2524_annot	14	{y C} {cantas N} {en P} {la D} {lengua N} {del P} {bosque N} {colosal G} {. O}	O	""	""
disco694n_2525_annot	1	{Puede V} {ajustarse V} {al P} {pecho N} {coraza N} {férrea G} {y C} {dura G} {; O}	O	""	""
disco694n_2525_annot	2	{puede V} {regir V} {la D} {lanza N} {, O} {la D} {rienda N} {del P} {corcel N} {; O}	O	""	""
disco694n_2525_annot	3	{sus D} {músculos N} {de P} {atleta N} {soportan V} {la D} {armadura N} {; O} {... O}	O	""	""
disco694n_2525_annot	4	{pero C} {él Q} {busca V} {en P} {las D} {bocas N} {rosadas G} {leche N} {y C} {miel N} {. O}	O	""	""
disco694n_2525_annot	5	{Artista R} {, O} {hijo N} {de P} {Capua R} {, O} {que Q} {adora V} {la D} {hermosura N} {, O}	O	""	""
disco694n_2525_annot	6	{la D} {carne N} {femenina G} {prefiere V} {su D} {pincel N} {; O}	O	""	""
disco694n_2525_annot	7	{y C} {en P} {el D} {recinto N} {oculto G} {de P} {tibia N} {alcoba G} {obscura V} {, O}	O	""	""
disco694n_2525_annot	8	{agrega V} {mirto A} {y C} {rosas N} {a P} {su D} {triunfal G} {laurel N} {. O}	O	""	""
disco694n_2525_annot	9	{Canta Q} {de P} {los D} {oarystis N} {el D} {delicioso G} {instante N} {, O}	O	""	""
disco694n_2525_annot	10	{los D} {besos N} {y C} {el D} {delirio N} {de P} {la D} {mujer N} {amante N} {; O}	O	""	""
disco694n_2525_annot	11	{y C} {en P} {sus D} {palabras N} {tiene V} {perfume N} {, O} {alma N} {, O} {color N} {. O}	O	""	""
disco694n_2525_annot	12	{Su D} {ave N} {es V} {la D} {venusina N} {, O} {la D} {tímida G} {paloma N} {. O}	O	""	""
disco694n_2525_annot	13	{Vencido G} {hubiera V} {en P} {Grecia R} {, O} {vencido G} {hubiera V} {en P} {Roma R} {, O}	O	""	""
disco694n_2525_annot	14	{en P} {todos D} {los D} {combates N} {del P} {arte N} {o C} {del P} {amor N} {. O}	O	""	""
disco694n_2526_annot	1	{En P} {su D} {país N} {de P} {hierro N} {vive V} {el D} {gran G} {viejo G} {, O}	O	""	""
disco694n_2526_annot	2	{bello G} {como C} {un D} {patriarca N} {, O} {sereno N} {y C} {santo N} {. O}	O	""	""
disco694n_2526_annot	3	{Tiene V} {en P} {la D} {arruga N} {olímpica G} {de P} {su D} {entrecejo N}	B	"enlace_od_verb"	"ld02"
disco694n_2526_annot	4	{algo Q} {que Q} {impera V} {y C} {vence V} {con P} {noble G} {encanto N} {. O}	I	"enlace_od_verb"	"ld02"
disco694n_2526_annot	5	{Su D} {alma N} {del P} {infinito G} {parece V} {espejo N} {; O}	O	""	""
disco694n_2526_annot	6	{son V} {sus D} {cansados G} {hombros N} {dignos G} {del P} {manto N} {; O}	O	""	""
disco694n_2526_annot	7	{y C} {con P} {arpa G} {labrada N} {de P} {un D} {roble V} {añejo N} {, O}	O	""	""
disco694n_2526_annot	8	{como C} {un D} {profeta N} {nuevo G} {canta V} {su D} {canto N} {. O}	O	""	""
disco694n_2526_annot	9	{Sacerdote R} {que Q} {alienta V} {soplo N} {divino G} {, O}	O	""	""
disco694n_2526_annot	10	{anuncia V} {, O} {en P} {el D} {futuro N} {, O} {tiempo N} {mejor G} {. O}	O	""	""
disco694n_2526_annot	11	{Dice V} {el D} {águila N} {: O} {" O} {¡ O} {Vuela R} {! O} {" O} {, O} {" O} {¡ O} {Boga R} {! O} {" O} {, O} {al P} {marino N} {, O} {, O}	O	""	""
disco694n_2526_annot	12	{y C} {" O} {¡ O} {Trabaja O} {! O} {" O} {, O} {al P} {robusto N} {trabajador G} {. O}	O	""	""
disco694n_2526_annot	13	{¡ O} {Así A} {va V} {ese D} {poeta N} {por P} {su D} {camino N} {, O}	O	""	""
disco694n_2526_annot	14	{con P} {su D} {soberbio G} {rostro N} {de P} {emperador N} {! O}	O	""	""
disco694n_2527_annot	1	{Ya A} {de P} {su D} {corintio G} {templo N} {cincela V} {una D} {metopa N} {, O}	O	""	""
disco694n_2527_annot	2	{ya A} {de P} {un D} {morisco N} {alcázar V} {el D} {capitel N} {sutil G} {; O}	O	""	""
disco694n_2527_annot	3	{ya A} {, O} {como C} {Benvenuto R} {, O} {del P} {oro N} {de P} {una D} {copa N}	B	"enlace_subj_verb"	"ld01"
disco694n_2527_annot	4	{forma V} {un D} {joyel N} {artístico G} {, O} {prodigio N} {del P} {buril N} {. O}	I	"enlace_subj_verb"	"ld01"
disco694n_2527_annot	5	{Pinta G} {las D} {dulces N} {Gracias R} {, O} {o C} {la D} {desnuda N} {Europa R} {, O}	O	""	""
disco694n_2527_annot	6	{en P} {el D} {pulido N} {borde N} {de P} {un D} {vaso N} {de P} {marfil N} {, O}	O	""	""
disco694n_2527_annot	7	{o C} {a P} {Diana R} {, O} {diosa G} {virgen N} {de P} {desceñida G} {ropa N} {, O}	O	""	""
disco694n_2527_annot	8	{con P} {aire N} {cinegético G} {, O} {o C} {en P} {grupo N} {pastoril G} {. O}	O	""	""
disco694n_2527_annot	9	{La D} {musa N} {que Q} {al P} {poeta N} {sus D} {cánticos N} {inspira V}	B	"sirrem_verb_adv"	"pp11"
disco694n_2527_annot	10	{no A} {lleva V} {la D} {vibrante G} {trompeta N} {de P} {metal N} {, O}	I	"sirrem_verb_adv"	"pp11"
disco694n_2527_annot	11	{ni C} {es V} {la D} {bacante G} {loca G} {que Q} {canta V} {y C} {que Q} {delira A} {, O}	O	""	""
disco694n_2527_annot	12	{en P} {el D} {amor N} {fogosa G} {, O} {y C} {en P} {el D} {placer N} {triunfal G} {: O}	O	""	""
disco694n_2527_annot	13	{ella Q} {al P} {cantor N} {ofrece V} {la D} {septicorde G} {lira N} {, O}	O	""	""
disco694n_2527_annot	14	{o C} {, O} {rítmica G} {y C} {sonora G} {, O} {la D} {flauta N} {de P} {cristal N} {. O}	O	""	""
disco694n_2528_annot	1	{Dio V} {luz N} {a P} {sus D} {estrofas N} {el D} {cielo N} {azul G} {de P} {Italia R} {, O}	O	""	""
disco694n_2528_annot	2	{le Q} {atrajo V} {con P} {su D} {inmenso G} {fulgor N} {el D} {gran G} {París R} {; O}	O	""	""
disco694n_2528_annot	3	{ciñeron V} {su D} {cabeza N} {los D} {lauros N} {de P} {la D} {Galia R}	O	""	""
disco694n_2528_annot	4	{y C} {fueron V} {sus D} {hermanos N} {los D} {hijos N} {de P} {San R} {Luis R} {. O}	O	""	""
disco694n_2528_annot	5	{Las D} {máscaras N} {le Q} {dieron V} {las D} {Gracias R} {de P} {Tesalia R} {; O}	O	""	""
disco694n_2528_annot	6	{cantó V} {el D} {valor N} {, O} {un D} {astro N} {; O} {y C} {la D} {virtud N} {, O} {un D} {lis N} {. O}	O	""	""
disco694n_2528_annot	7	{Y C} {luego A} {dio V} {a P} {los D} {vientos N} {su D} {rítmica G} {faunalia N} {, O}	O	""	""
disco694n_2528_annot	8	{y C} {el D} {cielo N} {, O} {antes A} {rosado G} {, O} {tornóse V} {cielo N} {gris G} {. O}	O	""	""
disco694n_2528_annot	9	{Los D} {gritos N} {de P} {su D} {carne N} {son V} {gritos N} {de P} {bacante G} {, O}	O	""	""
disco694n_2528_annot	10	{las D} {voces N} {de P} {su D} {alma N} {dan V} {vida N} {a P} {la D} {ilusión N} {; O}	O	""	""
disco694n_2528_annot	11	{a P} {la D} {esperanza N} {muerta G} {, O} {levántala N} {radiante G} {, O}	O	""	""
disco694n_2528_annot	12	{de P} {su D} {péctide N} {helénica G} {al P} {desusado G} {son V} {; O}	O	""	""
disco694n_2528_annot	13	{y C} {en P} {medio N} {de P} {la D} {Francia R} {, O} {magnífico G} {y C} {vibrante G} {, O}	O	""	""
disco694n_2528_annot	14	{su D} {espíritu N} {está V} {lleno G} {de P} {aurora N} {y C} {de P} {visión N} {. O}	O	""	""
disco694n_2529_annot	1	{Tu D} {cuarteto N} {es V} {cuadriga N} {de P} {águilas N} {bravas G}	B	"oracional"	"cp01"
disco694n_2529_annot	2	{que Q} {aman V} {las D} {tempestades N} {, O} {los D} {oceanos N} {; O}	I	"oracional"	"cp01"
disco694n_2529_annot	3	{las D} {pesadas G} {tizonas N} {, O} {las D} {férreas N} {clavas G} {, O}	O	""	""
disco694n_2529_annot	4	{son V} {las D} {armas N} {forjadas G} {para P} {tus D} {manos N} {. O}	O	""	""
disco694n_2529_annot	5	{Tu D} {idea N} {tiene V} {cráteres N} {y C} {vierte V} {lavas G} {; O}	O	""	""
disco694n_2529_annot	6	{del P} {arte N} {recorriendo V} {montes N} {y C} {llanos G} {, O}	O	""	""
disco694n_2529_annot	7	{van V} {tus D} {rudas N} {estrofas G} {jamás A} {esclavas G} {, O}	O	""	""
disco694n_2529_annot	8	{como C} {un D} {tropel N} {de P} {búfalos N} {americanos G} {. O}	O	""	""
disco694n_2529_annot	9	{Lo D} {que Q} {suena V} {en P} {tu D} {lira N} {lejos A} {resuena G} {, O}	O	""	""
disco694n_2529_annot	10	{como C} {cuando C} {habla V} {el D} {bóreas N} {, O} {o C} {cuando C} {truena G} {. O}	O	""	""
disco694n_2529_annot	11	{¡ O} {Hijo N} {del P} {Nuevo G} {Mundo R} {! O} {, O} {la D} {Humanidad R}	B	"enlace_subj_verb"	"ld01"
disco694n_2529_annot	12	{oiga V} {, O} {sobre P} {la D} {frente N} {de P} {las D} {naciones N} {, O}	I	"enlace_subj_verb"	"ld01"
disco694n_2529_annot	13	{la D} {hímnica N} {pompa G} {lírica G} {de P} {tus D} {canciones N}	B	"oracional"	"cp01"
disco694n_2529_annot	14	{que Q} {saludan V} {triunfantes G} {la D} {Libertad R} {. O}	I	"oracional"	"cp01"
disco694n_2530_annot	1	{El D} {vasto G} {y C} {misterioso G} {y C} {huracanado G} {viento N}	B	"oracional"	"cp01"
disco694n_2530_annot	2	{que Q} {sopla V} {del P} {abismo N} {del P} {hondo G} {firmamento N}	I	"oracional"	"cp01"
disco694n_2530_annot	3	{con P} {ala N} {formidable G} {, O} {con P} {ímpetu N} {violento G} {, O}	O	""	""
disco694n_2530_annot	4	{como C} {lanzado G} {al P} {mundo N} {por P} {el D} {poder N} {de P} {Dios R} {, O}	O	""	""
disco694n_2530_annot	5	{ha V} {roto V} {una D} {columna N} {que Q} {el D} {pensamiento N} {humano G}	B	"enlace_subj_verb"	"ld01"
disco694n_2530_annot	6	{tenía V} {en P} {este D} {suelo N} {del P} {mundo N} {americano G} {, O}	I	"enlace_subj_verb"	"ld01"
disco694n_2530_annot	7	{donde Q} {a P} {los D} {cuatro D} {vientos N} {gigante N} {y C} {soberano N}	O	""	""
disco694n_2530_annot	8	{enviaba V} {al P} {alto G} {genio N} {del P} {porvenir N} {su D} {voz N} {. O}	O	""	""
disco694n_2530_annot	9	{Mas R} {no A} {cantos N} {de P} {duelo N} {debéis N} {alzar V} {, O} {poetas N} {. O}	O	""	""
disco694n_2530_annot	10	{Vibrantes N} {y C} {triunfantes N} {los D} {coros N} {de P} {trompetas N}	B	"enlace_subj_verb"	"ld01"
disco694n_2530_annot	11	{saludan V} {al P} {que Q} {cae V} {cubierto G} {de P} {laurel N} {. O}	I	"enlace_subj_verb"	"ld01"
disco694n_2530_annot	12	{La D} {gloria N} {es V} {del P} {Maestro R} {: O} {su D} {luz N} {vierte V} {fulgores N} {. O}	O	""	""
disco694n_2530_annot	13	{¡ O} {Preséntense V} {las D} {armas N} {, O} {soldados N} {pensadores N} {, O}	O	""	""
disco694n_2530_annot	14	{que Q} {pasa V} {el D} {carro N} {negro G} {con P} {el D} {cadáver N} {de P} {él Q} {! O}	O	""	""
disco694n_2531_annot	1	{Al P} {entreabrir V} {los D} {ojos N} {, O} {flotando V} {ve V} {la D} {aurora N}	B	"enlace_subj_verb"	"ld01"
disco694n_2531_annot	2	{la D} {mágica G} {chinarnpa N} {del P} {lago N} {en P} {el D} {cristal N} {. O}	I	"enlace_subj_verb"	"ld01"
disco694n_2531_annot	3	{Rosas R} {, O} {mosquetas N} {, O} {dalias N} {... O} {, O} {¿ O} {es V} {el D} {bajel N} {de P} {Flora R} {? O}	O	""	""
disco694n_2531_annot	4	{Emerge V} {de P} {las D} {ondas N} {olor N} {primaveral G} {. O}	O	""	""
disco694n_2531_annot	5	{En P} {la D} {chinarnpa N} {una D} {india N} {gallarda G} {, O} {encantadora N} {, O}	O	""	""
